artists,title,points,pos,max_pos,year_released,year_charts,weeks_top10,title_spotify,artist_spotify,id_spotify,match_score,image,tags
Lonnie Donegan,Michael Row The Boat,60,39,4,1961,1961,8,Michael Row the Boat,Lonnie Donegan,5oAKZ2FmvXhWslsLeuZXf4,1.0,https://i.scdn.co/image/ab67616d0000b27300701054c3030fecd0bc791b,"['oldies', 'Favourites', 'religious', 'Skiffle', 'sing out']"
The Highwaymen,Michael (Hallelujah),60,40,4,1961,1961,8,Hallelujah,Michael Schulte,1A3EGPyLfVmjI1q6GCrzEg,0.2762805372476578,https://i.scdn.co/image/ab67616d0000b27389fc9f2ddcf947bfb4760248,[]
Gerd Böttcher,Ich komme wieder,60,41,3,1960,1961,5,Ich komme wieder,Gerd Böttcher,3GvhsGxrOS4wSVsL5blcCu,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273448b9f15e990569e07d61bda,"['60s', 'oldies', 'schlageroldies']"
Duane Eddy,Pepe,60,42,3,1961,1961,5,Pepe,Duane Eddy,5MGvMTGIf0PHlnn4TTEsU9,1.0,https://i.scdn.co/image/ab67616d0000b2732b796a8c14e67d30c26feb74,"['instrumental', '60s', 'pop', 'rock', 'oldies']"
Elvis Presley,O Sole Mio (It's Now Or Never),60,43,3,1960,1961,5,O Sole Mio,Melania,4nxYa1YXV4zhrBkRGxU6vF,0.795289134979248,https://i.scdn.co/image/ab67616d0000b273c44962ce51e2f7510e0f123b,[]
Old Merry Tale Jazzband,Am Sonntag will mein Süsser mit mir segeln gehn,55,44,4,1961,1961,13,Am Sonntag will mein Süßer mit mir segeln geh'n,Old Merry Tale Jazzband,3vVlnGDP7D7E5e86qcQKcJ,0.999999952316284,https://i.scdn.co/image/ab67616d0000b2737c4f2a76803d3f97fe2f4f97,[]
The Shadows,Apache,54,45,6,1960,1961,9,Apache,The Shadows,0sZy1HE2aGBQABHfVRQ4jB,0.9999999940395354,https://i.scdn.co/image/ab67616d0000b27322c7a428d6bdc9cf796f43db,"['instrumental', '60s', 'oldies', 'guitar', 'classic rock']"
Jörgen Ingmann,Apache,54,46,6,1961,1961,9,Apache,Jørgen Ingmann,0FKNRNN2mcY9dBjenoxbeY,0.9999999940395354,https://i.scdn.co/image/ab67616d0000b273e88b0d4e415fb9125132d8a1,[]
Caterina Valente,Einen Ring mit zwei blutroten Steinen,54,47,6,1960,1961,9,Einen Ring Mit Zwei Blutroten Steinen,Caterina Valente,5e5Npa8hMN0OaBqUw2U07Q,1.0,https://i.scdn.co/image/ab67616d0000b27385d2e8043e149ba027b97c77,"['Deutsche Schlager', '4 of 10 stars', 'schlageroldies']"
Ping Ping,Sucu Sucu,53,48,5,1961,1961,9,Sucu Sucu,Ping Ping,30DhDPOftFkbVS4U9M24EY,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2731aa8afef1c4fd7c6e5e2e3df,"['latin', 'oldies', '60s', 'Schlager', 'samba']"
Peggy Brown,Denn sie fahren hinaus auf das Meer (Hafenballade),50,49,7,1961,1961,13,Denn sie fahren hinaus auf das Meer,Peggy Brown,5EEnhDGEpME3hi4lUaXqas,1.0,https://i.scdn.co/image/ab67616d0000b273ac43cd20a9cd5233bbeb2cf9,[]
Caterina Valente,"Rosalie, mußt nicht weinen",48,50,7,1960,1961,13,"Rosalie, Musst Nicht Weinen",Caterina Valente,4UGY84xbf7XZVZ9N4s8GPO,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27385d2e8043e149ba027b97c77,"['2 of 10 stars', 'schlageroldies', 'myhitparade']"
Willy Millowitsch,"Schnaps, das war sein letztes Wort",48,51,5,1960,1961,8,"Schnaps, das war sein letztes Wort",Willy Millowitsch,5fY1cimPkXg4fgiYQlHjrJ,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b273e268a7f14d5d482b63014915,"['karneval', 'schnaps', 'stimmung', 'humour', 'die wahren perlen deutschsprachiger popmusik']"
Das Hellberg-Duo,Drei weiße Birken,40,52,8,1961,1961,12,Drei weiße Birken,Das Hellberg-Duo,5avMRcpbOn1KEL2V1VT1Fm,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27310d6f47857fde6889507f17f,[]
Rosner Duo,Drei weiße Birken,40,53,8,1961,1961,12,Drei Weiße Birken,Monika & Peter,1GVeWbxkD3zQsDe98Nnr9I,0.7724973142147064,https://i.scdn.co/image/ab67616d0000b273c859c4bd5d52580c3280962f,[]
Monika & Peter,Drei weiße Birken,40,54,8,1961,1961,12,Drei Weiße Birken,Monika & Peter,1GVeWbxkD3zQsDe98Nnr9I,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273c859c4bd5d52580c3280962f,[]
Caterina Valente,Der Sheriff von Arkansas ist 'ne Lady,40,55,6,1961,1961,8,Der Sheriff von Arkansas ist 'ne Lady,Caterina Valente,4jccNsDtxsIHFZ2ZW2Kp82,1.0,https://i.scdn.co/image/ab67616d0000b2738544a00ac0f58a4bb4bbb776,[]
Peter Kraus,Blue Melodie,37,56,7,1961,1961,9,Blue Melodie,Peter Kraus,4cts58OOQwoME8otADWCBO,1.0,https://i.scdn.co/image/ab67616d0000b273628b8846f0ab0808e3d108a8,"['Deutsche Oldies', 'Peter Kraus', '60s', 'Schlager', 'Deutsche Schlager']"
Jolly Sisters,Everybody's Somebody's Fool,35,57,5,1960,1961,5,Everybody's Somebody's Fool,Connie Francis,1qC8zQRrdkZCwzQ5N4ECoD,0.7693295270204544,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f,
Connie Francis,Die Liebe ist ein seltsames Spiel,35,58,5,1960,1961,5,Die Liebe ist ein seltsames Spiel,Connie Francis,1KJzHI1ZSBr3p7rE6s71oy,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2730b9d30c9e7ac927c1bea4853,"['Schlager', 'connie francis', 'oldie', 'german oldies', 'german']"
Vico Torriani,Cafe Oriental,31,59,8,1961,1961,9,Café Oriental,Vico Torriani,1s8q6VZcXYrKShmppikq1j,1.0,https://i.scdn.co/image/ab67616d0000b273c645ac804b8f1f772e7fbab2,"['Schlager', '50er Schlager', 'deutscher schlager', '60er Schlager', 'deutsch']"
Bill Ramsey und die Mocca-Makers,Cafe Oriental,31,60,8,1961,1961,9,Café Oriental,Bill Ramsey,5aVXGMr92u2iMY1Vssi1X9,0.889360111951828,https://i.scdn.co/image/ab67616d0000b2730be6a6df74c23ec40a980090,[]
Bert Kaempfert und sein Orchester,Wunderland bei Nacht,30,61,9,1961,1961,13,Wunderland bei Nacht,Bert Kaempfert und sein Orchester,601b5ck8BY1pizJ9jFJRu7,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273e9a2c3aac7e84cb4b77b1d10,[]
Bill Ramsey,Pigalle (Die große Mausefalle),30,62,6,1961,1961,5,Pigalle (Die große Mausefalle),Bill Ramsey,33bPxarV6mCbM1V2IPNx37,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2737a6f3a3f5766af737502d96e,['German Number 1']
Caterina Valente,Ein Seemannsherz,28,63,5,1961,1961,4,Ein Seemannsherz,Caterina Valente,3EzymHZElnUmUYDKvuXEXR,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2734cf473141c3e94fe9f106b33,[]
Rex Gildo,Das Ende der Liebe,26,64,8,1961,1961,9,Das Ende der Liebe (Tell Laura I Love Her),Rex Gildo,17vTA3dPsQVNHrWTBXo8iy,1.0,https://i.scdn.co/image/ab67616d0000b27354d9d0bcd866225feee47fd1,[]
Freddy (Freddy Quinn),Weit ist der Weg,25,65,7,1960,1961,5,Weit ist der Weg,Freddy,65wjQcDPuIcpRq5twNaZmJ,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b273d11ee1eb7f6408797ede7d66,
Bob Moore,Mexico,24,66,6,1961,1961,4,Mexico,Bob Moore,6q0dx4JeC7N3tJytCs7AiK,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2731aa8afef1c4fd7c6e5e2e3df,"['instrumental', '60s', 'oldies', 'blue', '1962']"
Gerd Böttcher,Ich such' dich auf allen Wegen,24,67,6,1961,1961,4,Ich such dich auf allen Wegen,Gerd Böttcher,2Z2UyoHxo3LafGH1OxGFn8,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273a22e77a00a832f7f9e240f3e,[]
Elvis Presley,Torna A Surriento (Surrender),24,68,6,1961,1961,4,Torna a Surriento,Melania,0cbkSMVJqhSSbxuLbqA9CW,0.795289134979248,https://i.scdn.co/image/ab67616d0000b273c44962ce51e2f7510e0f123b,[]
Der Flotte Franz und seine Bierbrummer,So leben wir.... ! (Gute alte Bekannte) 1. Teil,22,69,9,1961,1961,9,So Leb dein Leben,Mary Morgan,1yPI6dAVwTBraiVyQXiYI9,0.5111847810447215,https://i.scdn.co/image/ab67616d0000b2732f9546b5824a32dc3930ba97,
Gerd Böttcher & Detlef Engel,Weil du meine große Liebe bist,20,70,8,1961,1961,5,Weil du meine große Liebe bist,"Detlef Engel, Gerd Böttcher",2OoGvFS7qibY4muxtcLXmU,0.996672487258911,https://i.scdn.co/image/ab67616d0000b273c00507ca99f2892d0d1af0ce,[]
Gerd Böttcher,Adieu - Lebe wohl - Goodbye,20,71,8,1961,1961,5,"Adieu, Lebewohl, Goodbye",Gerd Böttcher,3bAMbBW4JJV1NHyXBcynaZ,0.95296733379364,https://i.scdn.co/image/ab67616d0000b273448b9f15e990569e07d61bda,[]
Peter Kraus,Schwarze Rose Rosemarie,20,72,7,1961,1961,4,Schwarze Rose Rosemarie,Peter Kraus,4n6915N6sg936ivNmxJZUH,1.0,https://i.scdn.co/image/ab67616d0000b273bca0b52ef39f6794efa55371,"['Deutsche Oldies', 'Peter Kraus', 'Schlager', 'Deutsche Schlager', 'schlageroldies']"
Lolita,Über alle sieben Meere,15,73,9,1961,1961,5,Über alle sieben Meere,Lolita,2qCiZ2em5Or7RLEVNIAJCG,1.0,https://i.scdn.co/image/ab67616d0000b273cac8796e303ecbbd11d5d062,"['oldies', 'Deutsche Schlager']"
Jimmy Makulis,Nachts in Rom,15,74,9,1960,1961,5,Nachts in Rom,Jimmy Makulis,1NGnDSaZ1zxo5XkHj45r9s,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273303c3d547bfb07ab31db6df4,"['Deutsche Oldies', 'good old germany', 'wundervolle Schlager', 'Schlager', 'oldies']"
Caterina Valente,Kommt ein Schiff nach Amsterdam,12,75,9,1961,1961,4,Kommt ein Schiff nach Amsterdam,Caterina Valente,2TGP4tpmQFdvnze3GveWv3,1.0,https://i.scdn.co/image/ab67616d0000b273912427b650befed2b14541cd,"['schlageroldies', '60s']"
Hawe Schneider and his Spree City Stompers,Warte warte nur ein Weilchen (Haarmann-Moritat),8,76,10,1961,1961,4,"Warte, warte nur ein Weilchen",Hawe Schneider & seine Spree City Stompers,1TYSYvOuIjMPZ1UVufAiIN,0.9562262892723083,https://i.scdn.co/image/ab67616d0000b2732ce36b42f9e64a1d7cc13e0a,
Fred und Rolf mit den Vagabunden,Wir lagen vor Madagaskar,8,77,10,1961,1961,4,Wir lagen vor Madagaskar,Fred und Rolf,3hfF1CyRCazLUFkOSFSvnF,0.932112753391266,https://i.scdn.co/image/ab67616d0000b27305c9f3ffdf733353ec8ca10a,
Nina & Jimmy,Weites Land,8,78,10,1961,1961,4,Weites Land,"Jimmy Makulis, Nina",2QLFIcSYZzwSCVuSB5ViJy,0.9539603114128112,https://i.scdn.co/image/ab67616d0000b27311188cd1c71194d16f647928,[]
Peter Alexander & Bill Ramsey,"Missouri-Cowboy, du mußt dein Pferd verkaufen",8,79,10,1961,1961,4,"Missouri-Cowboy, du mußt dein Pferd verkaufen","Peter Alexander, Bill Ramsey",1S2MaNGgOzaFp2DxMN9rAW,1.000000047683716,https://i.scdn.co/image/ab67616d0000b273e36910923322169c0ade50a1,['schlageroldies']
Nana Mouskouri,Einmal weht der Südwind wieder,297,1,1,1962,1962,22,Einmal weht der Südwind wieder,Nana Mouskouri,3l6PEGhQ5JcJijJL2104Ix,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273a7695d32c1b35fc41443d946,"['Nana Mouskouri', '60s', 'Schlager', 'Deutsche Schlager', '1962']"
Nana Mouskouri,Ich schau den weißen Wolken nach,297,2,1,1962,1962,22,Ich Schau Den Weissen Wolken Nach,Nana Mouskouri,6qCGfcdD0L50JwKTYzFbpi,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273a7695d32c1b35fc41443d946,"['Deutsche Schlager', 'Schlager', 'oldies', '60s']"
Rex Gildo,Speedy Gonzales,259,3,1,1962,1962,18,Speedy Gonzales,Rex Gildo,5WwT88L6R4AK7lZKhGW3r2,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27354d9d0bcd866225feee47fd1,"['Schlager', 'oldies', 'Deutsche Schlager', 'noch heute ein Spitzensong', 'party']"
Pat Boone,Speedy Gonzales,259,4,1,1962,1962,18,Speedy Gonzales,Pat Boone,3TmnUIbelFiDzrhZqavHU0,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273d45a035dd41e95e048e5e2a8,"['oldies', '60s', 'Speedy Gonzales', 'pop', 'male vocalists']"
Mina,Heisser Sand,251,5,1,1962,1962,17,Heißer Sand,Mina,5HxLvr9bFQKydNgWHftwRK,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273b32d921f0b5273bcc71541d3,"['germany', 'deutsch', 'german', 'deutschland', 'Deutsche Schlager']"
Gerhard Wendland,Tanze mit mir in den Morgen (Mitternachts-Tango),227,6,1,1961,1962,17,Tanze mit mir in den Morgen (Mitternachts-Tango),Gerhard Wendland,16UieEKoUq7xphJ9keJ8I4,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273b2d5a746ef3ca9433ad24dc3,"['oldies', 'Schlager', '60s', 'deutsch', 'Deutsche Schlager']"
Bob Moore,Mexico,206,7,1,1961,1962,17,Mexico,Bob Moore,6q0dx4JeC7N3tJytCs7AiK,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2731aa8afef1c4fd7c6e5e2e3df,"['instrumental', '60s', 'oldies', 'blue', '1962']"
Petula Clark,Monsieur,178,8,1,1962,1962,13,Monsieur,Petula Clark,0oZcv4HSNMBUSrgNxEnmFS,1.0,https://i.scdn.co/image/ab67616d0000b273b3c4764db83358ff9d0444be,"['Schlager', 'Foxtrott', 'German Number 1']"
Connie Francis,Paradiso,175,9,2,1962,1962,14,Paradiso,Connie Francis,3ce6hqYIHaz9F4r2j3GVzY,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273a37b6d0998377f192b1cdf43,"['Schlager', 'german', 'deutscher schlager', 'deutsch', 'connie francis auf deutsch']"
Connie Francis,Don't Break The Heart That Loves You (Tu mir nicht weh),175,10,2,1962,1962,14,Don't Break The Heart That Loves You,Connie Francis,7rmaDmGS76msXJMkTr34k9,1.0,https://i.scdn.co/image/ab67616d0000b2738bb1230d0450aa5e271637ba,
Peter Niemann,"Jana, schöne Mexicana",174,11,1,1962,1962,13,"Jana, schöne Mexicana",Peter Niemann,3mEbuVJ69lxvBLDOwS7ZKA,1.0,https://i.scdn.co/image/ab67616d0000b2732dae442d55ae3135392cd492,[]
Conny (Conny Froboess) (Jan & Kjeld),Zwei kleine Italiener,170,12,1,1962,1962,17,Zwei kleine Italiener,Conny Froboess,2v3TG35plidR486Cltpgxs,0.9028911113739012,https://i.scdn.co/image/ab67616d0000b273ce882dddc9ad55dec864f28e,
Peter Kraus,Sweety,156,13,2,1962,1962,17,Sweety,Peter Kraus,7Ext4D8h6j9SLcdcjUY7o2,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273628b8846f0ab0808e3d108a8,"['60s', 'Deutsche Schlager', 'Deutsche Oldies', 'Schlager', 'Peter Kraus']"
Gus Backus,Sauerkraut-Polka,155,14,2,1962,1962,17,Sauerkraut-Polka,Gus Backus,1Svkz5tr4nvWlKDCgjfS7e,1.0000001311302185,https://i.scdn.co/image/ab67616d0000b273b8f4f63cc79bffcb6ef603c9,"['schlageroldies', 'Schlager', 'polka', 'gus backus', 'Deutsche Schlager']"
Gerhard Wendland,Schau mir noch mal in die Augen (Schläfst du schon?),136,15,3,1962,1962,13,Schau mir noch mal in die Augen,Gerhard Wendland,4mpdHmQSP0NpyEKKlseDCt,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273a161995e5fc8a93b4c05b28d,
Carmela Corren,Eine Rose aus Santa Monica,128,16,3,1962,1962,13,Eine Rose aus Santa Monica,Carmela Corren,5UiSvcjiH3plWcCvK6NJD5,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b27326a15a97731e9377e15e4cfe,"['schlageroldies', 'Schlager', 'germany', 'best', 'Sommer']"
Pat Boone,Johnny Will,127,17,2,1962,1962,13,Johnny Will,Pat Boone,6JkyXZiA9J1WMExY9DnrRT,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27394e9098bcf105b3f98e99012,"['oldies', '60s', 'name songs', 'mega mix music', 'PAT  BOONE']"
Gerd Böttcher,Geld wie Heu,127,18,2,1962,1962,13,Geld wie Heu,Gerd Böttcher,6kXUA9SZ5eWeKEdCmm3rCv,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2738082ba1bc0b35cd123068d17,"['1960s', 'Deutsche Oldies', 'die wahren perlen deutschsprachiger popmusik']"
Caterina Valente & Silvio Francesco,Einmal weht der Südwind wieder,120,19,2,1962,1962,8,Einmal weht der Südwind wieder,"Caterina Valente, Silvio Francesco",4sN4e7mdA2bpZ8GzHaNdqh,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27390abb2db3bc296715da7dfb3,['edhits']
Joey Dee & The Starliters,Ya Ya,111,20,4,1962,1962,18,Ya Ya,Joey Dee & The Starliters,3X4qjUHBawMxoly9JaGfL6,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273655e3dcac352548ae3f4b54b,"['oldies', 'i want back to the 60s']"
Will Brandes und die kleine Elisabeth,Baby-Twist,103,21,2,1962,1962,9,Baby-Twist,"Will Brandes, Die Kleine Elisabeth",0rWVnd1mdD3PQFUdZsBIkx,0.976405644416809,https://i.scdn.co/image/ab67616d0000b2738be0b2fd0f31cf5612b98372,[]
Nana Mouskouri,Weiße Rosen aus Athen,92,22,3,1961,1962,12,Weiße Rosen aus Athen,Nana Mouskouri,1dhjer579Kbkv1WAb8kZP5,1.0,https://i.scdn.co/image/ab67616d0000b273a7695d32c1b35fc41443d946,"['Schlager', 'oldies', '60s', 'female artists', 'Deutsche Schlager']"
Gerhard Wendland,Mary Rose,80,23,3,1962,1962,9,Mary Rose,Gerhard Wendland,2c9yMEE9nsAAeas6HjnYwf,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b273a161995e5fc8a93b4c05b28d,[]
Nat 'King' Cole,Ramblin' Rose,80,24,3,1962,1962,9,Ramblin' Rose,Nat King Cole,6bZlab0NrNteVppLu9C2Zy,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273539dc2d465fe4f84684c0676,"['jazz', 'oldies', 'easy listening', '60s', 'nat king cole']"
Waikikis,Hawaii Tattoo,78,25,4,1962,1962,22,Hawaii Tattoo,The Waikikis,6hPqV5q5hBMT7SXMXQJXV8,0.9805959343910216,https://i.scdn.co/image/ab67616d0000b27380d5561c1bd19761316aea33,[]
Conny (Conny Froboess),Lady Sunshine und Mr. Moon,78,26,3,1962,1962,9,Lady Sunshine und Mr. Moon,Conny Froboess,2p4WA7NvAIRWLkHvQKODlc,0.902891194820404,https://i.scdn.co/image/ab67616d0000b273ce882dddc9ad55dec864f28e,
Freddy (Freddy Quinn),Alo-ahe,76,27,5,1962,1962,13,Alo-Ahe,Freddy,62GJ7Aaq3dcetMq97LJrI2,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273d11ee1eb7f6408797ede7d66,
Chris Howland,Hämmerchen-Polka (Das Sparschwein),72,28,4,1961,1962,12,Hämmerchen-Polka (Das Sparschwein),Chris Howland,5k6Ywyg7Z74Up6MNkxGHHB,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27302504faf250bdd322fa44a5b,['Schlager']
Bill Ramsey,Ohne Krimi geht die Mimi nie ins Bett,72,29,3,1962,1962,8,Ohne Krimi geht die Mimi nie ins Bett,Bill Ramsey,21zy3a2eDILrXfeIlD8Ra9,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273ff6ace2784ea93ed52ed5b5d,"['Deutsche Schlager', 'oldie', 'Schlager', 'nostalgie', 'Deutsche Oldies']"
Günter Kallmann Chor,Elisabeth-Serenade,64,30,3,1961,1962,8,Elisabeth-Serenade,Günter Kallmann Chor,2hHLZINaFN16epkkqKiw3D,1.0,https://i.scdn.co/image/ab67616d0000b273036e30a59d168ae4a0c4e2fa,[]
Peppino Di Capri,St. Tropez Twist,64,31,3,1962,1962,8,St. Tropez twist,Peppino Di Capri,2x4YxJL14rMyEcctkXdF8Z,1.0,https://i.scdn.co/image/ab67616d0000b273bafc5c71be6f7873dfbaf749,"['twist', 'nostalgie', 'oldie', 'fip', 'italian']"
Ted Herold,Sei doch mein Talisman,58,32,6,1962,1962,13,Sei doch mein Talisman,Ted Herold,78Ny59c1voEO36ZP5DTI3D,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2732eb383b1f019c86ca6c70ef3,"['Schlager', 'party', 'best', 'nicole']"
Elvis Presley with The Jordanaires,Good Luck Charm,58,33,6,1962,1962,13,Good Luck Charm,Elvis Presley,19gotedXtqeE8dWju6WURW,0.944095468521118,https://i.scdn.co/image/ab67616d0000b273a22455d1ff7031adeaa90a40,"['oldies', '60s', 'rock', 'Elvis Presley', 'Rock  Roll']"
Peter Kraus,Schwarze Rose Rosemarie,56,34,5,1961,1962,8,Schwarze Rose Rosemarie,Peter Kraus,4n6915N6sg936ivNmxJZUH,1.0,https://i.scdn.co/image/ab67616d0000b273bca0b52ef39f6794efa55371,"['Deutsche Oldies', 'Peter Kraus', 'Schlager', 'Deutsche Schlager', 'schlageroldies']"
Gus Backus,Das Lied vom Angeln (Mit dir möcht' ich am Sonntag angeln gehn'),52,35,4,1962,1962,9,Das Lied vom Angeln,Gus Backus,4HK0YYBuPAcIDJHmzpMgZr,1.0000001311302185,https://i.scdn.co/image/ab67616d0000b273a397c9ffbf8d7260712874f9,
Gerd Böttcher,Ein Dutzend and're Männer,51,36,5,1962,1962,9,Ein Dutzend and'rer Männer,Gerd Böttcher,2NE4AgSIVsTjBPH2eTKmSl,0.9704468727111816,https://i.scdn.co/image/ab67616d0000b273a22e77a00a832f7f9e240f3e,[]
Peter Kraus,Silvermoon,50,37,6,1962,1962,13,Silvermoon,Peter Kraus,7AMTOTWigotwwIr7fdIdiz,1.0,https://i.scdn.co/image/ab67616d0000b273c90bac6b9e21de540d8f0f43,"['50 Schlager', 'Holdies']"
Peter Hinnen,Auf meiner Ranch bin ich König,43,38,5,1962,1962,9,Auf meiner Ranch bin ich König,Peter Hinnen,30zIkg39xePDu5dk7SPpNW,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27327e38068bde40e44c4dfec1d,"['Erwin', 'super oldie', 'Holdies', 'hartmut eichler']"
Catrins Madison Club (Caterina Valente & Silvio Francesco),Madison In Mexico,40,39,4,1962,1962,5,Madison in Mexico,Caterina Valente,5taX9YrufUxn7EUX9hOrP4,0.7642533808946609,https://i.scdn.co/image/ab67616d0000b273a58cdd0421292aaa0b290239,[]
Sacha Distel,Adios Amigo,35,40,5,1962,1962,5,Adios Amigo,Sacha Distel,7GYmKRoq7QKFfjf8WEVD21,1.0000001668930054,https://i.scdn.co/image/ab67616d0000b273a21577979fe3ecf82728e2b0,"['Deutsche Oldies', 'Deutsche Schlager']"
Caterina Valente & Silvio Francesco,Peppermint Twist,32,41,8,1962,1962,9,Peppermint Twist,"Caterina Valente, Silvio Francesco",2jNZHiJmw2gE9SKgSli7Pv,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b27390abb2db3bc296715da7dfb3,['Deutsche Oldies']
Connie Francis,Eine Insel für zwei,32,42,7,1961,1962,8,Eine Insel für Zwei,Connie Francis,67N0TY9hFSnu9Qke3w5jW6,1.0,https://i.scdn.co/image/ab67616d0000b273a37b6d0998377f192b1cdf43,"['Schlager', 'oldies', '1961', 'dream melody', 'soeldentigers oldies']"
Nana Mouskouri,Am Horizont irgendwo,32,43,4,1962,1962,4,Am Horizont irgendwo,Nana Mouskouri,1UJi6VsPb1zObJaHXeNziv,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273a7695d32c1b35fc41443d946,"['Deutsche Schlager', 'Deutsche Oldies', 'Nana Mouskouri']"
Ray Charles,I Can't Stop Loving You,28,44,8,1962,1962,9,I Can't Stop Loving You,Ray Charles,0OW5klw1G3VHc9QR7KRHAf,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b2734448e36a9ef845b705d80a0d,"['soul', 'blues', 'jazz', 'ray charles', '60s']"
Ivo Robic,Ein ganzes Leben lang,28,45,8,1962,1962,9,Ein ganzes Leben lang (I Can't Stop Loving You),Ivo Robic,0pe1WnIj7lUVdtdo05Nz3M,0.999999964237213,https://i.scdn.co/image/ab67616d0000b273a047e4251c18af8d95fc4144,['oldies']
Tony Renis,"Quando, Quando, Quando",27,46,9,1962,1962,9,Quando quando quando,Tony Renis,5x3Hpqf0pvVGELLVLf4bNd,1.0,https://i.scdn.co/image/ab67616d0000b273b93ffcffe8041c3265b34c35,"['oldies', 'italian']"
Caterina Valente & Silvio Francesco,Quando - Quando,27,47,9,1962,1962,9,"Quando, quando (Sag mir quando, sag mir wann)","Caterina Valente, Silvio Francesco",5qTRIUUbJdx8QEWSF47KZg,1.0,https://i.scdn.co/image/ab67616d0000b2732cba7d1f0f3716d35c2984d0,[]
Willy Hagara,Caterina,25,48,7,1962,1962,5,Caterina,Willy Hagara,3WTOkzUg9eqc69Vt4FEgPA,0.9999999165534972,https://i.scdn.co/image/ab67616d0000b2734f6bb47dd19d906e177810d9,"['oldies', '50s']"
Lou van Burg,Caterina,25,49,7,1962,1962,5,Caterina,Lou Van Burg,724X6xvxrYaXczanuW26xU,0.9999999165534972,https://i.scdn.co/image/ab67616d0000b273252dab2946d832adc6541d3c,[]
Jack Ross,Happy Jose (Ching-Ching),25,50,7,1962,1962,5,Happy José (Ching Ching),Jack Ross,1B7Hvhd7UAN7IUjhs78lhc,1.0,https://i.scdn.co/image/ab67616d0000b2731aa8afef1c4fd7c6e5e2e3df,[]
Jack Collier,Happy Jose,25,51,7,1962,1962,5,Happy José (Ching Ching),Jack Ross,1B7Hvhd7UAN7IUjhs78lhc,0.872800064086914,https://i.scdn.co/image/ab67616d0000b2731aa8afef1c4fd7c6e5e2e3df,[]
Die Mexicanos,Happy Jose,25,52,7,1962,1962,5,Happy Jose,"Dave Appell, The Applejacks",57BBdOtRzH2dcHuYaqB5Iy,0.7744986638426781,https://i.scdn.co/image/ab67616d0000b27366f774278e957b510ad63fef,['ed-hits']
Lonnie Donegan,Michael Row The Boat,24,53,6,1961,1962,4,Michael Row the Boat,Lonnie Donegan,5oAKZ2FmvXhWslsLeuZXf4,1.0,https://i.scdn.co/image/ab67616d0000b27300701054c3030fecd0bc791b,"['oldies', 'Favourites', 'religious', 'Skiffle', 'sing out']"
The Highwaymen,Michael (Hallelujah),24,54,6,1961,1962,4,Hallelujah,Michael Schulte,1A3EGPyLfVmjI1q6GCrzEg,0.2762805372476578,https://i.scdn.co/image/ab67616d0000b27389fc9f2ddcf947bfb4760248,[]
Ralf Bendix,Striptease-Susi,20,55,9,1962,1962,8,Striptease-Susi,Ralf Bendix,1KrwhQLGSZHL6PGzIGQmf2,1.0000001549720765,https://i.scdn.co/image/ab67616d0000b2735c5c7abc45c1fa8dc4ebce8e,[]
